angle, distance, x, y
187.812500, 0.400000, -0.396287, -0.054373
189.437500, 0.370000, -0.364992, -0.060670
191.625000, 0.420000, -0.411385, -0.084632
193.312500, 0.380000, -0.369789, -0.087500
194.937500, 0.420000, -0.405807, -0.108261
196.750000, 0.420000, -0.402180, -0.121042
198.437500, 0.390000, -0.369981, -0.123345
199.875000, 0.520000, -0.489027, -0.176784
201.687500, 0.010000, -0.009292, -0.003695
203.312500, 0.480000, -0.440813, -0.189958
205.000000, 0.480000, -0.435028, -0.202857
206.625000, 0.500000, -0.446979, -0.224075
208.437500, 0.300000, -0.263801, -0.142860
210.062500, 0.270000, -0.233679, -0.135255
211.937500, 0.240000, -0.203670, -0.126959
213.562500, 0.240000, -0.199988, -0.132683
215.375000, 0.340000, -0.277229, -0.196835
217.000000, 0.250000, -0.199659, -0.150454
218.875000, 0.240000, -0.186844, -0.150630
220.312500, 0.320000, -0.244009, -0.207026
221.937500, 0.200000, -0.148775, -0.133664
223.625000, 0.250000, -0.180968, -0.172484
225.250000, 0.220000, -0.154883, -0.156241
226.875000, 0.120000, -0.082031, -0.087584
228.687500, 0.270000, -0.178245, -0.202802
230.375000, 0.170000, -0.108419, -0.130940
232.187500, 0.170000, -0.104224, -0.134304
233.812500, 0.150000, -0.088564, -0.121063
235.625000, 0.120000, -0.067753, -0.099043
237.312500, 0.190000, -0.102611, -0.159909
238.937500, 0.170000, -0.087715, -0.145623
240.750000, 0.050000, -0.024431, -0.043625
242.375000, 0.180000, -0.083463, -0.159480
244.062500, 0.090000, -0.039365, -0.080934
245.875000, 0.170000, -0.069484, -0.155152
247.500000, 0.130000, -0.049749, -0.120104
249.187500, 0.200000, -0.071062, -0.186950
251.000000, 0.170000, -0.055347, -0.160738
252.625000, 0.140000, -0.041807, -0.133612
254.437500, 0.270000, -0.072438, -0.260101
256.125000, 0.540000, -0.129494, -0.524243
257.937500, 0.520000, -0.108669, -0.508519
259.562500, 0.510000, -0.092393, -0.501561
261.187500, 0.520000, -0.079665, -0.513861
263.062500, 0.530000, -0.064017, -0.526120
264.500000, 0.420000, -0.040255, -0.418066
266.125000, 0.380000, -0.025680, -0.379131
267.937500, 0.390000, -0.014036, -0.389747
269.625000, 0.390000, -0.002553, -0.389992
271.437500, 0.350000, 0.008780, -0.349890
273.062500, 0.220000, 0.011754, -0.219686
274.875000, 0.340000, 0.028894, -0.338770
276.562500, 0.620000, 0.070858, -0.615938
278.187500, 0.670000, 0.095417, -0.663171
280.000000, 0.690000, 0.119817, -0.679517
281.625000, 0.680000, 0.137024, -0.666051
283.500000, 0.710000, 0.165746, -0.690383
285.125000, 0.550000, 0.143509, -0.530947
286.750000, 0.330000, 0.095105, -0.315999
288.437500, 0.300000, 0.094881, -0.284601
290.250000, 0.330000, 0.114219, -0.309603
291.875000, 0.440000, 0.163936, -0.408320
293.500000, 0.320000, 0.127600, -0.293459
295.375000, 0.330000, 0.141419, -0.298162
297.000000, 0.340000, 0.154357, -0.302942
298.625000, 0.320000, 0.153304, -0.280888
300.250000, 0.340000, 0.171283, -0.293704
301.937500, 0.300000, 0.158698, -0.254588
303.750000, 0.300000, 0.166671, -0.249441
305.375000, 0.290000, 0.167888, -0.236460
307.375000, 0.320000, 0.194249, -0.254297
309.187500, 0.330000, 0.208514, -0.255777
311.062500, 0.290000, 0.190496, -0.218658
312.687500, 0.330000, 0.223740, -0.242571
314.312500, 0.270000, 0.188614, -0.193196
316.000000, 0.230000, 0.165448, -0.159771
317.812500, 0.320000, 0.237104, -0.214899
319.437500, 0.280000, 0.212715, -0.182078
321.250000, 0.320000, 0.249563, -0.200296
322.937500, 0.250000, 0.199495, -0.150671
324.750000, 0.200000, 0.163328, -0.115429
326.375000, 0.230000, 0.191516, -0.127364
328.000000, 0.270000, 0.228973, -0.143078
330.375000, 0.390000, 0.339019, -0.192785
332.062500, 0.280000, 0.247369, -0.131182
333.687500, 0.290000, 0.259953, -0.128547
335.500000, 0.230000, 0.209291, -0.095379
337.125000, 0.010000, 0.009214, -0.003887
339.000000, 0.010000, 0.009336, -0.003584
340.625000, 0.180000, 0.169806, -0.059715
342.437500, 0.250000, 0.238347, -0.075436
344.062500, 0.300000, 0.288469, -0.082377
345.937500, 0.320000, 0.310410, -0.077754
347.750000, 0.240000, 0.234535, -0.050923
349.375000, 0.390000, 0.383313, -0.071908
351.000000, 0.240000, 0.237045, -0.037544
352.687500, 0.010000, 0.009919, -0.001273
354.500000, 0.010000, 0.009954, -0.000958
356.125000, 0.010000, 0.009977, -0.000676
357.937500, 11.280000, 11.272692, -0.405963
0.312500, 0.010000, 0.010000, 0.000055
2.187500, 0.010000, 0.009993, 0.000382
4.000000, 0.050000, 0.049878, 0.003488
5.625000, 0.120000, 0.119422, 0.011762
7.437500, 0.140000, 0.138822, 0.018122
9.125000, 0.090000, 0.088861, 0.014273
10.937500, 0.090000, 0.088365, 0.017076
12.937500, 0.050000, 0.048731, 0.011194
14.562500, 0.050000, 0.048394, 0.012572
16.187500, 0.050000, 0.048018, 0.013939
18.062500, 0.120000, 0.114086, 0.037207
19.687500, 0.090000, 0.084739, 0.030320
21.500000, 0.090000, 0.083738, 0.032985
23.500000, 0.050000, 0.045853, 0.019937
25.187500, 0.050000, 0.045246, 0.021279
27.000000, 0.040000, 0.035640, 0.018160
28.625000, 0.050000, 0.043889, 0.023954
30.437500, 0.050000, 0.043109, 0.025330
32.125000, 0.050000, 0.042344, 0.026588
33.937500, 0.050000, 0.041482, 0.027914
35.562500, 0.050000, 0.040674, 0.029080
37.375000, 0.070000, 0.055628, 0.042492
39.062500, 0.040000, 0.031058, 0.025207
40.687500, 0.050000, 0.037914, 0.032597
42.312500, 0.050000, 0.036974, 0.033659
44.125000, 0.050000, 0.035891, 0.034811
45.812500, 0.050000, 0.034850, 0.035853
47.625000, 0.090000, 0.060658, 0.066487
49.250000, 0.050000, 0.032638, 0.037878
50.875000, 0.050000, 0.031551, 0.038789
52.750000, 0.050000, 0.030265, 0.039800
54.375000, 0.050000, 0.029124, 0.040642
56.187500, 0.050000, 0.027824, 0.041543
57.812500, 0.050000, 0.026635, 0.042315
59.687500, 0.090000, 0.045424, 0.077696
61.312500, 0.050000, 0.024002, 0.043863
63.125000, 0.050000, 0.022602, 0.044600
64.750000, 0.130000, 0.055454, 0.117579
66.937500, 0.050000, 0.019587, 0.046004
68.625000, 0.050000, 0.018224, 0.046561
70.250000, 0.050000, 0.016896, 0.047059
71.875000, 0.120000, 0.037331, 0.114046
73.750000, 0.130000, 0.036378, 0.124806
75.375000, 0.090000, 0.022724, 0.087084
77.187500, 0.100000, 0.022176, 0.097510
78.812500, 0.050000, 0.009701, 0.049050
80.687500, 0.050000, 0.008091, 0.049341
82.312500, 0.050000, 0.006688, 0.049551
84.125000, 0.070000, 0.007165, 0.069632
85.750000, 0.050000, 0.003705, 0.049863
87.625000, 0.040000, 0.001658, 0.039966
89.250000, 0.050000, 0.000654, 0.049996
91.062500, 0.050000, -0.000927, 0.049991
92.687500, 0.050000, -0.002344, 0.049945
94.562500, 0.050000, -0.003977, 0.049842
96.187500, 0.040000, -0.004311, 0.039767
98.000000, 0.050000, -0.006959, 0.049513
99.625000, 0.050000, -0.008360, 0.049296
101.500000, 0.050000, -0.009968, 0.048996
103.125000, 0.040000, -0.009083, 0.038955
104.750000, 0.050000, -0.012730, 0.048352
106.562500, 0.050000, -0.014253, 0.047925
108.250000, 0.040000, -0.012527, 0.037988
109.875000, 0.050000, -0.016998, 0.047022
111.875000, 0.050000, -0.018629, 0.046400
113.500000, 0.040000, -0.015950, 0.036682
115.187500, 0.050000, -0.021279, 0.045246
117.000000, 0.040000, -0.018160, 0.035640
118.625000, 0.050000, -0.023954, 0.043889
120.437500, 0.050000, -0.025330, 0.043109
122.125000, 0.050000, -0.026588, 0.042344
123.937500, 0.100000, -0.055829, 0.082965
125.562500, 0.050000, -0.029080, 0.040674
127.375000, 0.050000, -0.030351, 0.039734
129.062500, 0.050000, -0.031508, 0.038823
130.875000, 0.100000, -0.065441, 0.075614
132.687500, 0.070000, -0.047460, 0.051454
134.500000, 0.050000, -0.035045, 0.035663
136.125000, 0.050000, -0.036043, 0.034654
138.000000, 0.080000, -0.059452, 0.053530
139.625000, 0.380000, -0.289492, 0.246159
141.437500, 0.390000, -0.304952, 0.243114
143.062500, 0.340000, -0.271759, 0.204321
144.937500, 0.390000, -0.319225, 0.224043
146.562500, 0.290000, -0.242001, 0.159798
148.375000, 0.370000, -0.315054, 0.194012
150.000000, 0.380000, -0.329090, 0.190000
151.875000, 0.390000, -0.343949, 0.183845
153.687500, 0.340000, -0.304773, 0.150711
155.312500, 0.290000, -0.263494, 0.121124
156.937500, 0.370000, -0.340429, 0.144942
158.625000, 0.280000, -0.260740, 0.102052
160.437500, 0.400000, -0.376911, 0.133934
162.062500, 0.180000, -0.171251, 0.055436
163.875000, 0.200000, -0.192132, 0.055547
165.562500, 0.240000, -0.232421, 0.059838
167.375000, 0.280000, -0.273230, 0.061199
169.000000, 0.300000, -0.294488, 0.057243
170.812500, 0.400000, -0.394868, 0.063866
172.500000, 0.300000, -0.297433, 0.039158
174.312500, 0.290000, -0.288572, 0.028740
176.125000, 0.350000, -0.349200, 0.023653
177.625000, 0.300000, -0.299742, 0.012432
179.437500, 0.250000, -0.249988, 0.002454
181.062500, 0.400000, -0.399931, -0.007417
182.687500, 0.350000, -0.349615, -0.016411
184.562500, 0.470000, -0.468511, -0.037387
186.187500, 0.470000, -0.467262, -0.050658
188.000000, 0.480000, -0.475329, -0.066803
189.625000, 0.490000, -0.483102, -0.081927
191.500000, 0.480000, -0.470364, -0.095697
193.500000, 0.420000, -0.408395, -0.098047
195.125000, 0.390000, -0.376490, -0.101761
196.937500, 0.440000, -0.420914, -0.128184
198.437500, 0.400000, -0.379468, -0.126508
200.250000, 0.650000, -0.609824, -0.224976
201.875000, 0.010000, -0.009280, -0.003726
203.500000, 0.370000, -0.339312, -0.147537
205.187500, 0.470000, -0.425312, -0.200023
207.000000, 0.350000, -0.311852, -0.158897
208.625000, 0.320000, -0.280888, -0.153304
210.437500, 0.250000, -0.215546, -0.126650
212.125000, 0.270000, -0.228660, -0.143577
213.937500, 0.240000, -0.199115, -0.133989
215.562500, 0.190000, -0.154562, -0.110502
217.375000, 0.240000, -0.190723, -0.145687
219.062500, 0.220000, -0.170821, -0.138637
220.500000, 0.250000, -0.190101, -0.162362
222.125000, 0.340000, -0.252172, -0.228055
223.812500, 0.300000, -0.216483, -0.207690
225.437500, 0.220000, -0.154371, -0.156747
227.250000, 0.220000, -0.149336, -0.161551
228.875000, 0.190000, -0.124964, -0.143123
230.750000, 0.130000, -0.082252, -0.100671
232.375000, 0.080000, -0.048839, -0.063362
234.187500, 0.070000, -0.040959, -0.056766
235.812500, 0.190000, -0.106762, -0.157169
237.500000, 0.140000, -0.075222, -0.118075
239.125000, 0.050000, -0.025658, -0.042914
240.937500, 0.070000, -0.034003, -0.061186
242.562500, 0.230000, -0.105980, -0.204128
244.250000, 0.120000, -0.052133, -0.108084
246.062500, 0.120000, -0.048689, -0.109679
247.687500, 0.080000, -0.030373, -0.074010
249.500000, 0.090000, -0.031519, -0.084300
251.187500, 0.130000, -0.041921, -0.123055
253.000000, 0.130000, -0.038008, -0.124320
254.625000, 0.350000, -0.092797, -0.337474
256.250000, 0.540000, -0.128350, -0.524525
257.937500, 0.510000, -0.106579, -0.498739
259.750000, 0.520000, -0.092531, -0.511701
261.375000, 0.500000, -0.074983, -0.494346
263.187500, 0.510000, -0.060497, -0.506399
264.500000, 0.420000, -0.040255, -0.418066
266.312500, 0.560000, -0.036016, -0.558841
267.937500, 0.180000, -0.006478, -0.179883
269.812500, 0.330000, -0.001080, -0.329998
271.437500, 0.290000, 0.007275, -0.289909
273.062500, 0.400000, 0.021370, -0.399429
274.687500, 0.350000, 0.028602, -0.348829
276.562500, 0.490000, 0.056001, -0.486789
278.187500, 0.660000, 0.093993, -0.653273
280.000000, 0.650000, 0.112871, -0.640125
281.625000, 0.660000, 0.132994, -0.646462
283.500000, 0.680000, 0.158743, -0.661212
285.125000, 0.670000, 0.174820, -0.646790
286.750000, 0.660000, 0.190210, -0.631997
288.437500, 0.370000, 0.117020, -0.351008
290.062500, 0.350000, 0.120066, -0.328762
291.875000, 0.330000, 0.122952, -0.306240
293.500000, 0.450000, 0.179437, -0.412677
295.375000, 0.240000, 0.102850, -0.216845
297.000000, 0.300000, 0.136197, -0.267302
298.812500, 0.420000, 0.202417, -0.368005
300.437500, 0.010000, 0.005066, -0.008622
302.250000, 0.040000, 0.021345, -0.033829
303.937500, 0.230000, 0.128406, -0.190819
305.750000, 0.050000, 0.029212, -0.040579
307.562500, 0.050000, 0.030481, -0.039634
309.187500, 0.200000, 0.126372, -0.155016
310.875000, 0.180000, 0.117794, -0.136105
312.687500, 0.190000, 0.128820, -0.139662
314.312500, 0.230000, 0.160671, -0.164574
316.125000, 0.100000, 0.072085, -0.069309
317.812500, 0.250000, 0.185238, -0.167890
319.625000, 0.420000, 0.319965, -0.272071
321.250000, 0.220000, 0.171575, -0.137703
323.062500, 0.250000, 0.199823, -0.150236
324.750000, 0.230000, 0.187828, -0.132743
326.562500, 0.340000, 0.283726, -0.187349
328.187500, 0.240000, 0.203947, -0.126514
330.750000, 0.300000, 0.261749, -0.146586
332.375000, 0.320000, 0.283520, -0.148378
334.062500, 0.330000, 0.296760, -0.144339
335.875000, 0.320000, 0.292050, -0.130793
337.500000, 0.340000, 0.314119, -0.130112
339.312500, 0.320000, 0.299367, -0.113047
341.000000, 0.340000, 0.321476, -0.110693
342.625000, 0.320000, 0.305399, -0.095560
344.437500, 0.320000, 0.308268, -0.085853
346.125000, 0.300000, 0.291246, -0.071941
347.937500, 0.010000, 0.009779, -0.002090
349.562500, 0.010000, 0.009835, -0.001812
351.375000, 0.010000, 0.009887, -0.001500
353.187500, 0.010000, 0.009929, -0.001186
354.875000, 0.010000, 0.009960, -0.000893
356.500000, 0.050000, 0.049907, -0.003052
358.312500, 0.050000, 0.049978, -0.001472
0.687500, 0.140000, 0.139990, 0.001680
2.500000, 0.090000, 0.089914, 0.003926
4.187500, 0.140000, 0.139626, 0.010223
6.000000, 0.050000, 0.049726, 0.005226
7.625000, 0.050000, 0.049558, 0.006634
9.437500, 0.050000, 0.049323, 0.008199
11.125000, 0.050000, 0.049060, 0.009648
12.750000, 0.100000, 0.097534, 0.022070
14.750000, 0.100000, 0.096705, 0.025460
16.375000, 0.090000, 0.086349, 0.025373
18.062500, 0.050000, 0.047536, 0.015503
19.687500, 0.100000, 0.094154, 0.033689
21.500000, 0.090000, 0.083738, 0.032985
23.312500, 0.050000, 0.045918, 0.019787
25.000000, 0.050000, 0.045315, 0.021131
26.812500, 0.040000, 0.035699, 0.018043
28.437500, 0.050000, 0.043967, 0.023810
30.250000, 0.070000, 0.060468, 0.035264
31.937500, 0.050000, 0.042431, 0.026450
33.562500, 0.050000, 0.041664, 0.027642
35.375000, 0.050000, 0.040769, 0.028946
37.000000, 0.050000, 0.039932, 0.030091
38.875000, 0.050000, 0.038926, 0.031381
40.500000, 0.050000, 0.038020, 0.032472
42.312500, 0.050000, 0.036974, 0.033659
43.937500, 0.050000, 0.036005, 0.034694
45.812500, 5.140000, 3.582625, 3.685702
47.437500, 0.050000, 0.033820, 0.036827
49.250000, 0.050000, 0.032638, 0.037878
50.875000, 0.050000, 0.031551, 0.038789
52.750000, 0.050000, 0.030265, 0.039800
54.375000, 0.180000, 0.104846, 0.146312
56.187500, 0.120000, 0.066777, 0.099704
57.812500, 0.070000, 0.037288, 0.059242
59.687500, 0.090000, 0.045424, 0.077696
61.312500, 0.050000, 0.024002, 0.043863
63.125000, 0.050000, 0.022602, 0.044600
64.750000, 0.100000, 0.042657, 0.090446
66.937500, 0.050000, 0.019587, 0.046004
68.625000, 0.050000, 0.018224, 0.046561
70.250000, 0.050000, 0.016896, 0.047059
71.875000, 0.090000, 0.027998, 0.085534
73.750000, 0.040000, 0.011193, 0.038402
75.375000, 0.050000, 0.012625, 0.048380
77.187500, 0.100000, 0.022176, 0.097510
78.812500, 0.050000, 0.009701, 0.049050
80.687500, 0.040000, 0.006473, 0.039473
82.312500, 0.050000, 0.006688, 0.049551
83.937500, 0.050000, 0.005281, 0.049720
85.750000, 0.050000, 0.003705, 0.049863
87.437500, 0.050000, 0.002235, 0.049950
89.250000, 0.050000, 0.000654, 0.049996
90.875000, 0.050000, -0.000764, 0.049994
92.500000, 0.050000, -0.002181, 0.049952
94.375000, 0.050000, -0.003814, 0.049854
96.000000, 0.050000, -0.005226, 0.049726
97.625000, 0.040000, -0.005308, 0.039646
99.437500, 0.050000, -0.008199, 0.049323
101.125000, 0.050000, -0.009648, 0.049060
102.937500, 0.050000, -0.011194, 0.048731
104.562500, 0.050000, -0.012572, 0.048394
106.375000, 0.050000, -0.014096, 0.047972
108.062500, 0.090000, -0.027905, 0.085565
109.875000, 0.090000, -0.030597, 0.084639
111.687500, 0.040000, -0.014782, 0.037169
113.500000, 0.050000, -0.019937, 0.045853
115.187500, 0.040000, -0.017023, 0.036197
117.000000, 0.070000, -0.031779, 0.062370
118.625000, 0.050000, -0.023954, 0.043889
120.437500, 0.010000, -0.005066, 0.008622
122.125000, 0.240000, -0.127624, 0.203254
123.937500, 0.050000, -0.027914, 0.041482
125.562500, 0.010000, -0.005816, 0.008135
127.375000, 0.010000, -0.006070, 0.007947
129.062500, 0.010000, -0.006302, 0.007765
130.875000, 0.010000, -0.006544, 0.007561
132.875000, 0.010000, -0.006804, 0.007328
134.500000, 0.010000, -0.007009, 0.007133
136.125000, 0.010000, -0.007209, 0.006931
138.000000, 0.010000, -0.007431, 0.006691
139.625000, 0.010000, -0.007618, 0.006478
141.437500, 0.570000, -0.445699, 0.355320
143.062500, 0.530000, -0.423625, 0.318500
144.750000, 0.420000, -0.342989, 0.242401
146.375000, 0.470000, -0.391359, 0.260265
148.187500, 0.430000, -0.365404, 0.226671
149.875000, 0.380000, -0.328674, 0.190718
151.687500, 0.400000, -0.352150, 0.189712
153.312500, 0.370000, -0.330584, 0.166176
154.937500, 0.290000, -0.262695, 0.122846
156.625000, 0.390000, -0.357992, 0.154731
158.437500, 0.340000, -0.316206, 0.124955
160.062500, 0.330000, -0.310221, 0.112528
161.875000, 0.280000, -0.266106, 0.087106
163.562500, 0.270000, -0.258965, 0.076402
165.187500, 0.240000, -0.232024, 0.061358
166.812500, 0.250000, -0.243407, 0.057035
168.625000, 0.290000, -0.284304, 0.057197
170.312500, 0.200000, -0.197148, 0.033655
172.125000, 0.370000, -0.366511, 0.050695
173.750000, 0.300000, -0.298217, 0.032660
175.562500, 0.320000, -0.319041, 0.024759
177.250000, 0.370000, -0.369574, 0.017752
178.875000, 0.390000, -0.389925, 0.007657
180.500000, 0.290000, -0.289989, -0.002531
182.312500, 0.430000, -0.429650, -0.017350
184.000000, 0.380000, -0.379074, -0.026507
185.812500, 0.470000, -0.467584, -0.047598
187.437500, 0.440000, -0.436298, -0.056956
189.250000, 0.420000, -0.414538, -0.067512
190.937500, 0.430000, -0.422189, -0.081587
192.750000, 0.440000, -0.429151, -0.097107
194.375000, 0.400000, -0.387477, -0.099307
196.375000, 0.400000, -0.383775, -0.112769
198.062500, 0.380000, -0.361273, -0.117821
199.687500, 0.500000, -0.470772, -0.168445
201.312500, 0.720000, -0.670761, -0.261687
203.125000, 0.340000, -0.312681, -0.133531
204.812500, 0.350000, -0.317690, -0.146878
206.625000, 0.340000, -0.303946, -0.152371
208.437500, 0.380000, -0.334148, -0.180956
210.062500, 0.290000, -0.250989, -0.145274
211.937500, 0.270000, -0.229129, -0.142828
213.562500, 0.240000, -0.199988, -0.132683
215.375000, 0.280000, -0.228307, -0.162099
217.000000, 0.230000, -0.183686, -0.138417
218.875000, 0.150000, -0.116778, -0.094144
220.500000, 0.140000, -0.106457, -0.090923
222.125000, 0.230000, -0.170587, -0.154273
223.812500, 0.220000, -0.158754, -0.152306
225.625000, 0.170000, -0.118890, -0.121512
227.250000, 0.250000, -0.169700, -0.183581
229.062500, 0.120000, -0.078628, -0.090651
230.750000, 0.170000, -0.107560, -0.131647
232.562500, 0.120000, -0.072947, -0.095282
234.187500, 0.130000, -0.076067, -0.105422
236.000000, 0.120000, -0.067103, -0.099485
237.687500, 0.090000, -0.048108, -0.076063
239.500000, 0.250000, -0.126885, -0.215407
241.125000, 0.050000, -0.024145, -0.043784
242.562500, 0.130000, -0.059901, -0.115377
244.250000, 0.120000, -0.052133, -0.108084
246.062500, 0.200000, -0.081148, -0.182798
247.687500, 0.170000, -0.064542, -0.157272
249.312500, 0.150000, -0.052991, -0.140328
251.187500, 0.150000, -0.048371, -0.141987
252.812500, 0.080000, -0.023640, -0.076427
254.625000, 0.240000, -0.063633, -0.231411
256.250000, 0.530000, -0.125974, -0.514811
258.125000, 0.500000, -0.102889, -0.489299
259.750000, 0.520000, -0.092531, -0.511701
261.562500, 0.510000, -0.074833, -0.504480
263.187500, 0.500000, -0.059310, -0.496470
264.875000, 0.520000, -0.046451, -0.517921
266.500000, 0.500000, -0.030524, -0.499067
268.125000, 0.400000, -0.013088, -0.399786
269.812500, 0.280000, -0.000916, -0.279999
271.625000, 0.320000, 0.009074, -0.319871
273.250000, 0.270000, 0.015307, -0.269566
275.062500, 0.270000, 0.023825, -0.268947
276.750000, 0.440000, 0.051716, -0.436950
278.562500, 0.710000, 0.105711, -0.702086
